step,seq2seq,pilotnet,steer
1385,57.37600708,0.595014572,491.6331482
1386,26.2187233,1.44119668,398.3531799
1387,33.1973381,0.676217914,483.5061646
1388,30.00632477,45.60560608,542.0936279
1389,44.74928665,2.8082757,418.8171082
1390,35.10970306,0.749679089,434.4711304
1391,51.21359253,2.067754745,474.3739014
1392,67.67221069,18.83548927,609.921875
1393,34.94978714,6.325638771,335.074707
1394,26.19746971,3.704877853,682.1834106
1395,45.51140594,1.419687748,408.511261
1396,53.59195709,1.342621326,475.0314026
1397,34.903862,5.276272774,673.1390381
1398,26.58922005,5.829269409,272.0743408
1399,26.96387863,2.724027634,527.0460205
1400,38.23949814,4.526660442,247.8418427
1401,25.56985474,9.48674202,539.2512207
1402,39.33320236,3.250059605,483.6535645
1403,30.87808609,21.62796402,601.2149658
1404,54.52631378,5.175126076,401.95401
1405,7.634882927,0.854093909,508.1293945
1406,39.26605225,2.511015177,416.0638733
1407,52.37360001,2.753971815,436.2561035
1408,46.49057007,3.675399065,603.3074951
1409,34.75928879,5.186262608,682.8834229
1410,33.63995361,1.421172976,439.6566772
1411,37.2163353,3.72225976,477.3395386
1412,24.80955124,1.315192342,153.3489075
1413,58.60569763,4.762122631,537.2868652
1414,69.7851181,37.03120804,558.8865356
1415,28.72555161,2.225068569,371.3301697
1416,37.39592743,1.610388279,431.7216187
1417,76.51013184,1.846721053,558.3966675
1418,5.150712967,0.49691847,436.5874939
1419,86.24511719,0.668863475,468.8419189
1420,26.88539886,1.526057601,511.8201599
1421,40.4577713,5.885294914,449.9346313
1422,25.4371109,21.72614479,520.2640381
1423,18.67995834,1.186385512,270.5203857
1424,14.46740532,4.260382175,529.1938477
1425,30.25718498,3.956573248,471.0794067
1426,64.65343475,0.239156961,316.9141541
1427,22.10258484,76.02085114,560.8433838
1428,56.32686234,2.313634157,618.309021
1429,47.49398804,0.402754635,613.6126099
1430,17.99472427,1.431946993,620.4916992
1431,84.44260406,1.601014256,462.1364136
1432,71.11065674,0.43421331,374.3604431
1433,23.13951302,3.583529234,195.0121918
1434,79.97810364,1.739017129,410.7684021
1435,113.5827637,19.88074493,438.1051636
1436,27.92102051,5.082875252,496.0432129
1437,54.14572525,17.51159668,530.5709229
1438,33.61341095,0.749772847,547.8981323
1439,54.82171249,4.05609417,586.5866699
1440,24.72398758,1.585928679,662.5849609
1441,74.83351135,1.146241665,303.1461487
1442,52.81298065,27.93309212,302.8374634
1443,55.10648346,12.19869423,438.1069641
1444,38.47097778,15.24755669,371.7400208
1445,94.63201141,4.418516159,397.8409119
1446,62.51747131,17.85152435,394.3318481
1447,69.56526947,4.654481411,467.3822937
1448,36.65512466,3.62264657,464.5042419
1449,46.15768051,6.758432388,421.9235535
1450,31.33255577,4.287136078,506.1456604
1451,23.70884895,4.651078701,652.81604
1452,36.66947937,5.254961014,536.9986572
1453,19.52110863,0.7672562,380.1195374
1454,23.59513092,1.753554344,412.0055542
1455,20.86099434,23.4732132,575.0140381
1456,44.61234665,45.45489883,410.3634949
1457,9.325032234,1.615574837,424.3940735
1458,106.1986237,5.959758759,353.8658752
1459,60.30940247,3.862552643,513.4782715
1460,26.05934334,8.054282188,427.3068237
1461,8.000235558,51.28390884,369.9052124
1462,25.80531502,7.40491724,265.2084961
1463,45.33130264,0.622134686,500.4579468
1464,12.13669682,2.236595154,659.6029663
1465,17.43738556,1.235013008,488.7955017
1466,63.25625992,3.450852394,380.354126
1467,6.707520008,47.42881393,417.8753967
1468,25.98516655,2.471845627,456.1059265
1469,4.531338215,1.247625828,674.9489136
1470,17.65842438,7.527196884,512.878418
1471,29.22951889,3.399134398,449.9364929
1472,96.60586548,0.631384611,689.7752075
1473,72.47457886,6.096768856,534.1548462
1474,12.59097481,35.14221191,348.4803162
1475,32.56510925,3.244377136,333.750946
1476,38.4811821,5.074176311,542.4854736
1477,14.82540894,23.72772408,557.7769775
1478,30.4600811,21.78843689,340.909668
1479,36.51542664,4.193403721,293.9130554
1480,24.44137192,2.674469471,318.5328674
1481,45.80281067,1.319500089,441.1230164
1482,32.09237671,1.463094354,398.2075195
1483,52.53168869,1.757178545,480.4217834
1484,3.956728458,11.48873901,466.6482239
1485,76.31352234,7.388820171,341.7245483
1486,57.82532501,4.304318905,392.5209045
1487,12.14293957,3.319484472,446.447937
1488,66.229599,2.776168823,504.017395
1489,53.32416916,7.705879688,368.8617859
1490,37.53516006,32.36491776,415.763855
1491,60.05046844,2.82667923,329.6974792
1492,29.40032196,10.06728172,388.127594
1493,55.12551117,6.806616783,429.5214539
1494,48.87388229,7.614394665,481.8380432
1495,45.53873444,1.575241208,534.9052734
1496,33.37939072,48.57053757,380.0828857
1497,10.55421734,4.102272987,486.9449768
1498,69.69319916,5.103563309,253.7594757
1499,14.07933426,7.430548668,419.3189392
1500,6.235501289,1.716172576,725.4268188
1501,72.16387177,2.927369833,534.9841309
1502,57.07016373,6.382646084,556.6141968
1503,28.40828896,3.684499025,467.5869751
1504,40.61539459,5.992329597,516.7850342
1505,48.0809021,7.969495773,655.7512817
1506,13.01589394,29.66156197,393.3644104
1507,9.311534882,4.21780777,634.517395
1508,56.48726654,59.93392944,515.1959839
1509,30.2296257,7.306516171,350.0039673
1510,6.719060421,9.775468826,316.9194946
1511,14.68522072,2.024291754,309.9180603
1512,32.94533157,2.665940285,381.2606201
1513,38.35301208,6.289271832,579.06073
1514,26.69926071,1.259539604,531.4284058
1515,47.4920578,2.692237854,252.5945587
1516,15.66451931,2.854956627,419.2836609
1517,31.56533051,3.66857934,418.9085693
1518,37.08904266,2.613681078,356.383728
1519,22.73351479,16.71196175,368.9308777
1520,29.89114571,4.698206902,371.3295898
1521,61.82308578,2.761155367,395.7738647
1522,41.52359009,3.58353591,348.5438843
1523,54.70006561,1.712231159,534.6466064
1524,18.04442024,0.82116127,409.0840149
1525,38.36655045,1.081807613,407.071167
1526,79.73927307,6.582632542,538.9726563
1527,36.5513382,16.61951065,433.2970581
1528,8.365949631,5.420351982,513.0884399
1529,39.51349258,0.672255695,342.7355652
1530,9.658738136,5.823471546,449.2124634
1531,42.12999725,6.173452854,303.5949097
1532,10.22055054,0.945479691,409.6470337
1533,28.00429726,3.271161556,363.882782
1534,13.48383904,0.735489845,280.9186096
1535,21.5473671,3.557046652,492.1489868
1536,19.34223938,33.44665146,232.471283
1537,25.47396278,0.705356836,492.1719971
1538,31.10306931,82.94039154,394.6343384
1539,18.44428635,15.24787235,678.8682251
1540,24.24245453,3.9954772,438.525238
1541,37.01872253,2.917083979,528.5010376
1542,10.21505356,6.249894142,420.0783081
1543,12.5070076,1.462819219,267.0012512
1544,18.30495071,1.612410903,435.2341003
1545,66.7820282,8.792461395,250.4762268
1546,38.87176514,73.90357208,464.0392151
1547,20.27015305,3.872151136,605.9755249
1548,26.93925667,28.13604927,591.7738037
1549,15.51886654,2.235775471,505.0756531
1550,33.82316589,6.459779739,595.0385742
1551,24.99470139,3.56730938,358.9611816
1552,61.83037949,13.12649632,663.2750854
1553,11.12176228,22.89275742,522.7871704
1554,12.5012207,8.76041317,415.9839783
1555,31.06893921,17.64178276,499.1962585
1556,36.30357361,4.240504742,296.5732422
1557,103.259079,23.73167419,409.4433899
1558,92.98419952,35.65475464,340.7163696
1559,18.88148308,3.502952576,492.8491516
1560,11.91314125,3.907047987,480.3718262
1561,30.81266785,43.36400223,372.5747681
1562,20.80127144,1.892578721,240.4017181
1563,45.15529251,10.99854469,445.4415283
1564,22.97268105,4.166173458,672.3362427
1565,13.73704433,7.998586655,367.3491821
1566,40.45713806,6.93406105,556.6784668
1567,40.86328125,1.105274916,527.1902466
1568,27.97115326,2.909617424,513.6812744
1569,22.8689003,26.79782104,598.366272
1570,28.47219086,2.002439499,444.9141846
1571,9.85562706,1.52007556,339.0661926
1572,9.941250801,60.492733,515.1975708
1573,49.21259308,4.387944698,355.8798218
1574,59.44625854,5.410672188,300.179657
1575,22.80584526,0.877263367,486.8696289
1576,37.83517456,27.64035606,378.2022705
1577,32.40937424,4.485184669,347.7293701
1578,8.905246735,13.13250923,261.6825562
1579,13.74321651,1.855762005,561.5215454
1580,41.44368744,1.557172298,602.8189087
1581,16.45743561,36.08086777,435.7826538
1582,56.96984863,6.615163803,622.0881958
1583,34.63973236,6.854049683,441.0953064
1584,58.19971466,1.357609272,462.8363647
1585,64.2660675,2.493882179,730.9610596
1586,19.77368546,11.2401104,489.572998
1587,16.25554657,34.72990036,446.2103271
1588,80.23969269,2.293100834,381.8544617
1589,26.46750069,2.197961807,486.1421204
1590,18.64426422,11.4010191,495.1572266
1591,5.518872738,1.503059626,374.0093079
1592,9.469716072,1.436054349,374.6299133
1593,31.63148117,4.886921406,440.1652222
1594,11.90723038,10.64611626,308.2605896
1595,26.87441063,9.203032494,390.0836487
1596,12.46753788,1.415828228,453.910614
1597,9.089255333,14.22592735,650.0794067
1598,46.12243652,13.33603096,478.8662109
1599,38.61088943,1.548759222,483.6628723
1600,33.19473267,10.71553993,317.2151794
1601,89.7379837,10.83511448,585.4349365
1602,51.8780098,2.693123579,598.1159058
1603,21.31315231,39.22684097,479.6280518
1604,28.44689178,14.22875595,602.401001
1605,49.88793182,10.12357998,353.0540771
1606,47.39032745,1.114933014,497.5614014
1607,20.96119308,4.118906975,606.0837402
1608,17.64401627,45.46047211,522.3986206
1609,26.75435257,13.47161102,539.2318726
1610,32.50248337,0.603265405,435.4389343
1611,25.43970108,31.41617775,315.0799866
1612,32.18611526,6.773691177,301.6357422
1613,30.5452652,12.48134804,551.8459473
1614,34.34450531,67.89073944,646.1645508
1615,26.99354553,15.64651775,534.4659424
1616,41.01977158,1.815862656,376.0024109
1617,23.28861809,21.0901413,470.681366
1618,16.65828514,49.10023117,371.5007324
1619,22.11728287,3.465489864,602.1600342
1620,49.74770355,1.37770009,582.3877563
1621,13.95333767,17.62973976,479.1615601
1622,56.66406631,2.9433918,344.4330139
1623,11.30925083,6.758761406,421.3530579
1624,26.86031914,1.890483856,465.9399719
1625,7.880171776,7.739151955,427.9412537
1626,7.355443954,2.408594131,297.2163391
1627,13.72157574,1.63251555,513.9538574
1628,38.04103088,12.29801369,314.4938965
1629,51.86632538,5.97317028,388.2672729
1630,20.01003456,0.791783929,263.9271851
1631,21.57645798,0.585160792,489.8858643
1632,23.09861755,44.76463699,539.5415039
1633,29.96649933,1.519420385,307.4144897
1634,33.60608673,29.36744881,312.2466736
1635,148.8154907,34.73963547,319.5725098
1636,18.79348946,7.279532433,458.391571
1637,22.32437706,2.647303104,427.5081177
1638,2.729222298,29.22210121,316.1976929
1639,55.80125427,2.430058479,535.1470947
1640,18.80519867,3.438432693,580.4798584
1641,19.40425873,49.63830185,337.8424377
1642,12.39227295,8.545666695,410.1826172
1643,31.3141613,10.16005325,497.994751
1644,53.83877563,23.17345619,417.9714661
1645,14.88065529,1.642304063,448.1362
1646,32.61404419,7.028033733,391.4599609
1647,46.08970642,11.16691399,253.7967682
1648,21.5643177,5.456192493,499.9406128
1649,31.84461594,4.033890724,625.6606445
1650,12.80417728,1.573834538,393.7767029
1651,16.9674511,4.399779797,283.1418457
1652,20.39303207,5.727905273,485.2270813
1653,26.23502731,16.19314194,463.8525696
1654,62.13737488,0.791366041,436.6685181
1655,19.53220367,9.635769844,524.9309082
1656,50.6853447,46.49122238,384.8760986
1657,70.81949615,48.73760605,415.0110474
1658,33.81004333,28.88736534,392.4384766
1659,31.11318779,4.285591125,529.5739136
1660,48.85226059,9.291347504,525.3894653
1661,60.79655838,20.14413261,518.5997314
1662,25.22729301,4.509284496,460.0585632
1663,27.45020866,6.067329407,538.3059692
1664,22.73834038,7.891700745,493.1296387
1665,27.92492676,5.046767235,541.107605
1666,29.70828629,7.320256233,474.5594788
1667,42.60150528,14.57756042,327.5122375
1668,21.71847916,5.718751907,557.7311401
1669,5.841962337,4.871814251,442.2398987
1670,29.50219345,3.370622158,504.6986084
1671,24.15355301,8.031305313,519.4529419
1672,14.06900215,26.8148613,433.4356384
1673,46.26488876,12.14729691,313.0006714
1674,73.48280334,11.24357986,433.2364807
1675,40.68494034,1.903501987,532.0443726
1676,49.93159485,8.217890739,392.232605
1677,98.23358917,2.325575829,422.8468323
1678,34.58153534,55.90699387,418.9458923
1679,9.331317902,9.829723358,591.8968506
1680,52.8792572,15.81190395,480.740387
1681,43.33367157,2.101455927,549.3140259
1682,32.91738892,2.834029675,440.427948
1683,6.660969734,1.474622011,328.9049377
1684,49.92926025,2.22177124,537.543396
1685,47.76888275,47.34243393,404.4179993
1686,40.08429718,5.177293777,369.142395
1687,13.38229752,3.100406408,529.713562
1688,25.19913101,2.360855818,395.9301147
1689,15.04229927,1.346045494,542.446167
1690,21.21188354,8.106987953,370.902832
1691,18.9018383,12.24138069,548.1890869
1692,15.33115005,21.06446266,337.1357117
1693,18.19408607,5.013344288,223.3489075
1694,19.41976166,8.702652931,547.5349731
1695,107.0478973,28.63744354,425.3463135
1696,25.57888412,26.2122364,375.6802979
1697,16.48140335,1.633766174,611.4328613
1698,18.40844154,40.46489716,614.2283936
1699,11.20654011,19.92333221,401.0469666
1700,19.41244698,1.599334002,566.1291504
1701,13.10544205,5.567822456,473.7284851
1702,32.93494415,1.449855328,187.1489868
1703,103.5953751,7.952381611,552.7070313
1704,20.72628021,13.79543209,344.2781372
1705,14.26827049,6.642136097,403.3121033
1706,62.06869888,3.879491806,597.092041
1707,17.42192459,1.77567935,486.5127258
1708,12.40472412,1.913001657,736.0627441
1709,21.89204407,7.205725193,558.8098755
1710,43.03598404,1.674569607,335.0151978
1711,20.22695351,5.365875244,216.2780914
1712,6.283478737,51.95163727,380.6137085
1713,13.62407112,6.169792175,708.1021729
1714,37.73022461,32.02178192,430.1819763
1715,21.34617233,2.97002387,523.3053589
1716,45.66435623,2.988960266,277.0224915
1717,15.53878784,4.533511162,257.4730225
1718,21.90769577,6.541599274,339.066803
1719,20.78806496,3.6604774,436.6075439
1720,17.01587296,2.905139446,452.3794556
1721,29.20669174,5.039242744,143.4999695
1722,21.99832535,2.998996019,520.5544434
1723,15.09690762,31.26117706,408.3453979
1724,19.35221863,2.810132265,260.1918945
1725,30.04793358,5.587004185,389.0915833
1726,6.740970612,6.660112858,371.2118225
1727,12.85417652,7.052228928,638.0838013
1728,54.56291962,4.662305355,491.7293091
1729,45.92456818,32.28549194,367.8292847
1730,4.426453114,7.716004848,346.0718384
1731,40.23139954,15.88328457,518.522522
1732,17.43246078,1.13312602,311.0596008
1733,23.48711586,9.388981819,413.0444641
1734,40.41206741,16.0442009,643.3903198
1735,60.98397446,2.151488066,502.9768677
1736,19.68122673,1.392148852,343.0830994
1737,33.70002747,0.966047287,471.5353699
1738,31.05610275,5.251943588,399.3940125
1739,24.2386322,2.397032738,621.4693604
1740,15.9950676,1.027970433,315.777771
1741,74.78945923,1.452966928,248.9126587
1742,51.32950592,1.311669588,375.2252197
1743,22.84243584,7.778177261,362.6694336
1744,18.39768982,7.464079857,339.4530029
1745,27.63432884,0.57986927,410.4906616
1746,92.0096283,6.756854057,675.7632446
1747,75.86536407,10.45787239,491.3086853
1748,11.93325806,2.4019382,526.6807251
1749,13.3690033,0.599151671,291.1257324
1750,64.77052307,1.444516063,453.5762329
1751,34.94557571,1.062271595,316.8136597
1752,12.48900318,3.826467514,423.0438232
1753,4.88756609,5.885612488,565.4416504
1754,19.63550949,1.86749208,355.8605957
1755,12.42263222,2.639241695,527.81427
1756,69.37811279,5.205363274,440.2349548
1757,78.28197479,3.568021059,405.1633301
1758,69.44863129,1.613587141,453.8880005
1759,9.960511208,13.10899925,257.2679138
1760,64.06787872,18.0830574,582.6972656
1761,20.64242744,4.685763359,642.5370483
1762,50.10138702,67.32126617,561.8657227
1763,43.88896561,5.987409115,477.0406189
1764,46.35118103,1.332330942,559.0791626
1765,10.0903368,26.09083557,502.9307251
1766,67.70315552,2.778233528,539.3599243
1767,5.919429779,2.878597498,459.7153015
1768,7.602978706,6.223014832,591.5511475
1769,19.86536789,3.644142866,440.6214294
1770,9.316271782,6.878659248,479.6809387
1771,10.77860546,12.74351406,572.6131592
1772,44.79856491,7.438845634,363.9705505
1773,28.67337418,8.938499451,514.2531128
1774,8.170167923,1.914395332,309.3930359
1775,112.2609711,3.044014215,343.2093506
1776,27.93055534,5.618309975,583.9851074
1777,17.79895782,5.72146225,459.2241821
1778,71.04566956,18.51481247,317.8597412
1779,104.4822235,3.30947113,384.1278381
1780,15.37801647,12.6370573,479.1354065
1781,83.93745422,8.059943199,316.5534973
1782,101.7341614,0.489173353,442.9795532
1783,44.12446213,47.78852463,361.9025879
1784,80.39157104,1.294223905,445.0820618
1785,37.12340164,12.89319897,554.1064453
1786,79.8528595,2.360266447,379.9241333
1787,17.57102203,0.414134264,443.5991821
1788,33.16010666,29.38419342,472.0151367
1789,29.07133484,5.399341106,256.7636719
1790,11.59547234,4.304584503,526.7645874
1791,38.13442993,42.85773849,313.5991211
1792,60.22370911,4.730238438,740.1846924
1793,26.08108521,5.535501003,431.8351135
1794,16.80661201,4.191617966,565.9082031
1795,33.3535347,3.841343641,378.934906
1796,6.111148834,39.60322571,678.807251
1797,11.75593758,3.824835539,543.2600708
1798,48.22418976,4.146562576,377.0054932
1799,15.96001244,2.248293877,274.4400635
1800,43.85026932,0.687121272,402.4165649
1801,94.09605408,5.80950737,427.9565735
1802,12.8402338,9.319218636,490.4397888
1803,41.41339874,41.57367706,427.3924561
1804,37.29315186,3.052168846,615.871582
1805,10.59998894,22.30966568,448.987793
1806,13.22655869,11.98032856,590.2071533
1807,33.18778992,15.47294235,369.1781616
1808,31.45705414,3.619522572,390.9463806
1809,62.43912888,3.190625906,374.0513611
1810,32.71925735,4.542621613,434.6170349
1811,9.899188042,8.633877754,521.1224976
1812,28.52701569,9.659798622,450.7809753
1813,16.82060432,5.679568768,257.4979858
1814,13.84597397,4.036501884,512.3015137
1815,15.13950539,5.391032219,565.9648438
1816,18.68006897,8.111000061,426.9050598
1817,62.17526245,14.00494289,557.3051758
1818,20.14662552,9.196517944,473.9645081
1819,8.61853981,28.03310013,386.7696838
1820,28.70031548,3.752030849,584.5083008
1821,10.43200016,12.8128252,487.5262146
1822,24.50968933,16.98317719,618.2766113
1823,50.23166656,5.014172554,674.1744385
1824,26.45809174,1.240030527,501.8947754
1825,31.40061951,0.60154587,503.7241821
1826,24.91225815,0.587528348,434.7404175
1827,62.26135635,5.276295662,543.1410522
1828,20.45970154,2.900361538,335.4553833
1829,7.981845856,5.639517784,331.1477356
1830,34.44939423,6.457690716,448.7663269
1831,27.51085281,25.25308037,537.2351074
1832,44.6319046,53.18788528,490.0567932
1833,14.04088402,11.21726227,250.2593231
1834,89.45632172,1.072989941,337.7692871
1835,8.076302528,3.371334076,429.684967
1836,24.41617203,5.89154911,307.7658997
1837,34.3866539,0.935860395,330.8635254
1838,23.66437531,5.992237568,457.9021301
1839,23.39778519,6.678066254,586.1854858
1840,26.88492012,3.384013176,291.1106567
1841,48.71137619,31.63224411,334.1330566
1842,89.74095154,1.467898846,629.8907471
1843,26.82631111,5.481932163,409.8801575
1844,73.65378571,4.648861408,593.1094971
1845,16.55103493,2.533077717,362.0255432
1846,18.52851105,1.571221471,358.8400269
1847,54.54783249,4.294737816,421.2774353
1848,26.12356758,3.482138872,564.4638672
1849,91.18864441,4.999483109,395.8109741
1850,16.29819107,2.999115705,374.5245361
1851,23.78818512,1.78354466,490.1872253
1852,12.10033321,64.00088501,396.0566406
1853,23.6807518,4.305602551,571.510376
1854,17.81759071,0.534068584,393.2929688
1855,9.990386963,2.050833225,510.6483459
1856,16.67941475,5.791924477,517.2064209
1857,19.5422039,10.03875065,395.6647034
1858,17.30202103,2.279306173,458.9750061
1859,27.85275269,6.847033024,369.6827393
1860,11.48910999,1.318956971,608.6154175
1861,39.70028687,0.389150977,311.8406067
1862,13.81205082,0.800271869,388.2737427
1863,14.8667717,2.048801422,230.1499329
1864,18.4473877,42.19399643,550.6112061
1865,73.11636353,24.95063019,356.0270691
1866,10.29640102,36.61234283,538.4594727
1867,20.56797981,5.10403347,495.5375061
1868,55.38756943,2.213484764,504.7724304
1869,51.3427124,1.628698826,386.24823
1870,24.57971191,4.468179226,474.7319336
1871,32.74887848,4.140356541,467.9208374
1872,11.6419754,27.0028553,420.8397217
1873,23.92840004,21.59331894,542.3336182
1874,43.07701492,5.302925587,408.8303528
1875,79.77919769,5.520886421,259.4211731
1876,26.3696537,1.282555342,311.7505493
1877,51.63602829,34.87504959,273.7296448
1878,31.38939285,23.37709045,444.306488
1879,43.1952858,32.74237061,602.467041
1880,5.69597578,1.671655536,531.7833862
1881,30.80825043,2.328932285,570.3085327
1882,24.760746,31.46738243,312.4238586
1883,8.739742279,50.30142212,400.9197693
1884,17.28701973,2.344334364,442.491394
1885,26.60495377,6.225527287,600.6044922
1886,35.5256691,0.82032162,379.399292
1887,16.15075493,19.07826042,410.3789673
1888,18.28389549,4.835669518,435.5180054
1889,3.137701988,3.22051692,384.2776184
1890,19.04143524,5.998051167,454.1285706
1891,8.389956474,4.815648079,474.879364
1892,61.78019714,8.137090683,437.8760986
1893,4.506539822,16.67626953,385.572937
1894,45.47122192,4.724955559,443.0720825
1895,30.28700256,7.08309412,209.6471252
1896,15.46504402,1.841534615,620.7191772
1897,43.33375549,2.387518406,570.7180176
1898,11.45678711,6.013431072,564.340271
1899,6.338797569,4.655528545,304.1237793
1900,38.45902252,3.477786303,561.5926514
1901,32.690979,2.734648466,585.7376099
1902,39.22792435,1.143947601,574.2678833
1903,15.11311531,2.367003441,545.074646
1904,51.92031097,0.894309461,606.326355
1905,13.96410751,3.610099077,262.0441284
1906,24.73778534,3.075794935,395.1668091
1907,43.63763428,4.701918125,312.5148621
1908,14.05032253,2.891437054,448.6932983
1909,15.72286224,0.654078662,391.4871521
1910,13.64581585,25.27242088,583.3640137
1911,10.90808582,8.413848877,348.6679993
1912,40.70519638,62.39811707,591.1453857
1913,54.48527908,15.62320518,365.1747742
1914,38.83940506,49.25140762,249.9782867
1915,57.51381683,1.452023983,258.3681641
1916,70.87484741,13.10551167,351.2339783
1917,24.82430267,7.679555416,410.7155762
1918,29.2931118,19.53494453,592.7070923
1919,33.87100601,0.789440513,747.1715088
1920,33.57461166,24.76379776,486.638855
1921,47.10995865,11.15447807,433.9850159
1922,48.08551407,3.533175945,577.6688843
1923,24.56169128,0.698961496,461.1585388
1924,50.20893097,6.218519688,545.4452515
1925,16.21113968,1.306623697,346.1146851
1926,34.16392517,57.36319733,560.5342407
1927,7.779197693,3.027865171,514.4054565
1928,8.369196892,1.694251299,625.1254272
1929,18.37067223,2.003893614,285.411438
1930,15.05212307,1.560228348,294.879364
1931,11.19178009,22.44906044,329.5787048
1932,73.10384369,2.700961113,454.1032715
1933,12.6166153,3.18932271,571.6282349
1934,22.57356453,3.683622837,424.0197449
1935,21.60959625,11.02753544,611.7696533
1936,9.644078255,2.118033171,507.9768982
1937,41.57690048,1.029189229,661.1958618
1938,25.72320557,22.94678688,343.40802
1939,14.00243282,25.8172493,428.0108032
1940,9.073843956,2.666712046,601.1303101
1941,29.2452774,1.265042663,478.4909668
1942,15.61033249,1.035412669,278.3545532
1943,43.57250977,5.495620251,414.0865479
1944,33.18280792,1.15150094,381.8331604
1945,9.592617035,17.66692924,503.5024719
1946,38.19711685,1.11149013,523.5992432
1947,63.42156601,1.237759709,434.7351074
1948,76.30236053,2.531796694,336.3639526
1949,16.69215584,3.159932852,405.8873901
1950,24.4474144,0.771093488,328.4403687
1951,70.51366425,4.546634197,400.0046082
1952,56.76094437,0.686025441,515.6752319
1953,24.5474987,1.225499153,449.2189636
1954,28.80611801,36.85571671,486.957428
1955,11.99820805,13.45389366,458.0569763
1956,28.15606499,3.269345045,311.1072693
1957,42.50524902,3.544917583,318.2798462
1958,28.73053551,2.435483932,765.8308105
1959,19.4431076,3.283592701,298.6244812
1960,25.63575745,1.803154111,471.0690918
1961,37.13901901,1.205478191,366.9288025
1962,15.50739098,3.233371496,261.5628052
1963,53.01374817,5.676998138,368.1193848
1964,34.19821167,3.284071684,514.2437134
1965,53.18227386,1.329790592,533.2576904
1966,12.68989468,14.59551239,500.5038757
1967,16.30916405,4.203203678,517.3665161
1968,26.49637794,3.534101486,531.1154785
1969,14.99482632,3.081831932,492.0366516
1970,39.45181274,38.122715,403.1868286
1971,14.10946465,4.879548073,353.1260681
1972,36.61191177,2.394727707,477.3465271
1973,89.27658844,2.512704134,389.5667725
1974,27.39002037,50.40379333,442.6944275
1975,28.56119347,1.051423311,374.4599609
1976,65.54118347,0.61831826,267.7980042
1977,15.71310329,3.70379734,566.1030884
1978,6.700489998,3.057552099,404.3825073
1979,12.97177124,5.129123688,395.8096008
1980,42.34368515,11.5944109,419.5528259
1981,34.97555161,1.082252741,472.8033447
1982,12.51197815,19.66030312,396.5751953
1983,69.79283142,0.623626947,447.5773621
1984,69.13564301,85.2710495,234.9668732
1985,20.09865189,8.470765114,547.704895
1986,17.50128365,11.83341122,514.2666626
1987,31.02249146,3.802225828,393.9695129
1988,37.78151703,51.81554031,518.0166626
1989,17.7549324,3.515548468,372.864563
1990,111.1808472,3.649831772,517.3937988
1991,43.82531357,3.993720531,511.6045532
1992,37.26756287,9.750204086,288.3628235
1993,25.84786415,4.552587986,455.2265625
1994,8.927095413,0.980093598,500.1385193
1995,52.77108765,6.62302351,389.9189148
1996,31.2284565,2.715377808,305.3958435
1997,15.17399406,8.090140343,427.2182617
1998,56.26493454,2.711488247,227.929306
1999,71.17552185,24.2958107,169.5491791
2000,11.60287285,1.105103493,490.3693848
2001,42.50941849,55.26562119,317.2695313
2002,6.876239777,0.650278807,636.6055298
2003,7.045408726,1.562048078,350.2029724
2004,15.38769341,0.804984331,366.0031433
2005,43.4942894,5.172850609,508.0586548
2006,5.976119995,27.68649673,520.0493164
2007,12.51307297,5.37176609,267.5641174
2008,25.70005989,3.931782484,572.2888184
2009,11.46416664,49.38912582,377.7133179
2010,57.04174805,4.250566959,436.0623779
2011,16.69030762,0.967545509,271.2735291
2012,21.00232124,17.45973206,556.0308228
2013,8.316887856,2.928270817,510.3951111
2014,26.41518784,4.291651249,266.3795776
2015,16.48605347,1.269664884,545.2286987
2016,17.25202942,3.791516781,497.4516907
2017,24.3477459,1.620067358,489.180542
2018,25.25464439,3.418060541,582.4017944
2019,41.51685333,32.78491592,438.5315857
2020,30.45370674,0.273205221,570.9697876
2021,49.18256378,6.002378464,353.1937561
2022,32.92557526,14.23601913,601.8438721
2023,41.28087997,20.21164894,655.119751
2024,19.41288185,26.84122849,502.3605957
2025,40.5018692,2.27609539,565.9086914
2026,10.22014809,4.169499874,258.5713806
2027,36.14611816,1.265136361,489.1710815
2028,24.10576439,2.884035826,361.2429199
2029,4.280079842,3.282018185,536.65802
2030,15.20250034,1.606461644,489.7304382
2031,6.292119503,0.579283059,447.1840515
2032,14.66285324,0.917571306,405.8280029
2033,34.79991531,0.768125892,384.7294922
2034,11.68816471,26.18852997,511.2843933
2035,25.23846817,5.230303764,717.0153809
2036,40.4148674,19.79154205,429.644928
2037,12.18835831,49.27641296,493.8781433
2038,24.55698776,0.893402338,499.5914001
2039,20.92385101,6.094427586,370.2160339
2040,22.80745697,7.689702034,388.1157837
2041,47.29745483,41.38294983,533.8617554
2042,36.23237228,10.19990349,413.5708008
2043,22.0888958,3.650020599,392.0270691
2044,82.17598724,5.713038445,412.3751831
2045,44.15729523,4.450196266,458.7124634
2046,23.95675278,11.29131794,231.1448975
2047,26.26042366,1.89099586,336.6439209
2048,23.43680954,3.466420412,425.2743225
2049,14.63582325,3.850492001,484.7331238
2050,56.31674576,7.639667511,579.3919067
2051,45.80137634,9.477987289,340.362854
2052,50.35655212,51.78059387,468.7971497
2053,23.93894196,60.87340927,246.6120453
